date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:00	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:02%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:01	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:02%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:01	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:02%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:01	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:03%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:01	964/964	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:02	788/788	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/034F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/034F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:02	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:03%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0350.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0350.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:02	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:04%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0351.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0351.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:03	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:04%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0352.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0352.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:03	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:04%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0353.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0353.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:03	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:05%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0354.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0354.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:03	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:05%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0355.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0355.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:04	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:05%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0356.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0356.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:04	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:06%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0357.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0357.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:04	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:06%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0358.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0358.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:05	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:06%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0359.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0359.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:05	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:06%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/035A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/035A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:05	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:07%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/035B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/035B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:05	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:07%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/035D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/035D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:06	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:07%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/035E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/035E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:06	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:08%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/035F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/035F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:06	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:08%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0360.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0360.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:07	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:08%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0361.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0361.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:07	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:09%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0362.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0362.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:07	725/725	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:44%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0363.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0363.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:08	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:09%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0364.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0364.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:08	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:09%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0365.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0365.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:08	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:10%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0366.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0366.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:08	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:10%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0367.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0367.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:09	937/937	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0368.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0368.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:09	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:11%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0369.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0369.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:09	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:11%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:10	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:11%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:10	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:11%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:10	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:12%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:10	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:12%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:11	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:12%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/036F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/036F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:11	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:12%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0370.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0370.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:11	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:13%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0371.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0371.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:11	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:13%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0372.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0372.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:11	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:13%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0373.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0373.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:12	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:13%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0374.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0374.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:12	681/681	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:45%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0375.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0375.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:12	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:14%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0376.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0376.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:13	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:14%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0377.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0377.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:13	687/687	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:46%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0378.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0378.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:13	704/704	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202006%2018:02:55%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0379.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0379.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:13	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:15%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:14	702/702	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:14	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:16%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:14	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:16%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:15	859/859	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:47%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:15	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:17%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/037F.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/037F.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:15	881/881	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Dec%202006%2014:37:48%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0380.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0380.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:16	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:17%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0381.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0381.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:16	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:17%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0382.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0382.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:16	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:18%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0383.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0383.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01A9.html)
16:39:16	789/789	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Oct%202006%2016:18:54%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0384.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0384.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:17	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:18%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0385.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0385.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:17	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:18%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0386.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0386.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:17	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:19%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0387.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0387.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:17	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:19%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0388.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0388.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:18	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:19%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0389.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0389.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:18	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:19%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/038A.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/038A.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:18	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:20%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/038B.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/038B.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:18	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:20%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/038C.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/038C.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:19	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:20%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/038D.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/038D.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:19	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:20%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/038E.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/038E.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:19	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:21%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0390.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0390.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:19	713/713	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202006%2018:02:51%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0391.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0391.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
16:39:20	2134/2134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2015:39:21%20GMT	http://dreadnaut.altervista.org/pascal/tp7ita/0392.html	C:/Users/csanc/PersonalDrive/Github/PCDAAD/tphelp/TPHELP/dreadnaut.altervista.org/pascal/tp7ita/0392.html	(from http://dreadnaut.altervista.org/pascal/tp7ita/01AA.html)
